INFO 2024-08-21 22:16:59,560 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-21 22:17:01,316 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\views\defaults.py first seen with mtime 1712542633.0531225
DEBUG 2024-08-21 22:17:01,317 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\views\decorators\__init__.py first seen with mtime 1712542633.056012
DEBUG 2024-08-21 22:17:01,317 autoreload File D:\Anaconda\Lib\email\_encoded_words.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,318 autoreload File D:\Anaconda\Lib\email\base64mime.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,318 autoreload File D:\Anaconda\Lib\mimetypes.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,318 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\__init__.py first seen with mtime 1712542629.7409472
DEBUG 2024-08-21 22:17:01,319 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\fields\generated.py first seen with mtime 1712542632.7809098
DEBUG 2024-08-21 22:17:01,319 autoreload File D:\Anaconda\Lib\email\errors.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,319 autoreload File D:\Anaconda\Lib\site-packages\_cffi_backend.cp311-win_amd64.pyd first seen with mtime 1676423800.0
DEBUG 2024-08-21 22:17:01,319 autoreload File D:\Anaconda\Lib\site-packages\chardet\hebrewprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,320 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\response.py first seen with mtime 1712542632.9567432
DEBUG 2024-08-21 22:17:01,320 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\servers\basehttp.py first seen with mtime 1712542632.666226
DEBUG 2024-08-21 22:17:01,320 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\management\base.py first seen with mtime 1712542632.6192255
DEBUG 2024-08-21 22:17:01,321 autoreload File D:\Anaconda\Lib\contextvars.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,321 autoreload File D:\Anaconda\Lib\site-packages\requests\packages.py first seen with mtime 1690400596.0
DEBUG 2024-08-21 22:17:01,321 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\timezone.py first seen with mtime 1714200333.5656438
DEBUG 2024-08-21 22:17:01,321 autoreload File D:\Anaconda\Lib\argparse.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,322 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\filters\output.py first seen with mtime 1712133554.2377665
DEBUG 2024-08-21 22:17:01,322 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\pymysql\constants\CLIENT.py first seen with mtime 1714355564.9327886
DEBUG 2024-08-21 22:17:01,322 autoreload File D:\Anaconda\Lib\site-packages\pytz\tzinfo.py first seen with mtime 1695132108.0
DEBUG 2024-08-21 22:17:01,322 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\__init__.py first seen with mtime 1712542632.9989865
DEBUG 2024-08-21 22:17:01,323 autoreload File D:\Anaconda\Lib\site-packages\docutils\utils\roman.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,323 autoreload File D:\Anaconda\Lib\email\feedparser.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,323 autoreload File D:\Anaconda\Lib\encodings\gbk.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,323 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\views\decorators.py first seen with mtime 1712542629.4435713
DEBUG 2024-08-21 22:17:01,324 autoreload File D:\Anaconda\Lib\email\mime\message.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,324 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\database.py first seen with mtime 1712542632.5690916
DEBUG 2024-08-21 22:17:01,325 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\sql\constants.py first seen with mtime 1712542632.7999663
DEBUG 2024-08-21 22:17:01,325 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\ipv6.py first seen with mtime 1712542633.0256014
DEBUG 2024-08-21 22:17:01,325 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\permissions.py first seen with mtime 1714200333.2590983
DEBUG 2024-08-21 22:17:01,326 autoreload File D:\Anaconda\Lib\site-packages\yaml\__init__.py first seen with mtime 1676432529.0
DEBUG 2024-08-21 22:17:01,326 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\hashable.py first seen with mtime 1712542633.0216012
DEBUG 2024-08-21 22:17:01,326 autoreload File D:\Anaconda\Lib\subprocess.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,326 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\__init__.py first seen with mtime 1712542628.2447143
DEBUG 2024-08-21 22:17:01,326 autoreload File D:\Anaconda\Lib\site-packages\chardet\cp949prober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,327 autoreload File D:\Anaconda\Lib\site-packages\colorama\winterm.py first seen with mtime 1676422338.0
DEBUG 2024-08-21 22:17:01,327 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\decorators.py first seen with mtime 1712542628.7063177
DEBUG 2024-08-21 22:17:01,327 autoreload File D:\Anaconda\Lib\site-packages\idna\intranges.py first seen with mtime 1676424959.0
DEBUG 2024-08-21 22:17:01,327 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\mail\message.py first seen with mtime 1712542632.6072166
DEBUG 2024-08-21 22:17:01,327 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\__init__.py first seen with mtime 1712133554.2197666
DEBUG 2024-08-21 22:17:01,328 autoreload File D:\Anaconda\Lib\dis.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,328 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1712542631.4377508
DEBUG 2024-08-21 22:17:01,328 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\storage\base.py first seen with mtime 1712542632.594733
DEBUG 2024-08-21 22:17:01,328 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\schemas\__init__.py first seen with mtime 1714200333.401022
DEBUG 2024-08-21 22:17:01,329 autoreload File D:\Anaconda\Lib\asyncio\selector_events.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,329 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\ciphers\modes.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:17:01,329 autoreload File D:\Anaconda\Lib\site-packages\docutils\io.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,329 autoreload File D:\Anaconda\Lib\site-packages\chardet\langrussianmodel.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,330 autoreload File D:\Anaconda\Lib\pathlib.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,330 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\library.py first seen with mtime 1712542632.952772
DEBUG 2024-08-21 22:17:01,330 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\asgiref\local.py first seen with mtime 1712133554.3556957
DEBUG 2024-08-21 22:17:01,330 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\asgiref\sync.py first seen with mtime 1712133554.3587308
DEBUG 2024-08-21 22:17:01,331 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\deconstruct.py first seen with mtime 1712542633.0126002
DEBUG 2024-08-21 22:17:01,331 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\autoreload.py first seen with mtime 1712542632.9441404
DEBUG 2024-08-21 22:17:01,331 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1712542630.0813265
DEBUG 2024-08-21 22:17:01,332 autoreload File D:\Anaconda\Lib\importlib\_abc.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,332 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1712542631.9608772
DEBUG 2024-08-21 22:17:01,332 autoreload File D:\Anaconda\Lib\site-packages\urllib3\contrib\__init__.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:17:01,332 autoreload File D:\Anaconda\Lib\logging\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,333 autoreload File D:\Anaconda\Lib\site-packages\urllib3\packages\__init__.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:17:01,333 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\handlers\base.py first seen with mtime 1712542632.6027071
DEBUG 2024-08-21 22:17:01,333 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\backends\django.py first seen with mtime 1712542632.961761
DEBUG 2024-08-21 22:17:01,333 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1712542630.0823252
DEBUG 2024-08-21 22:17:01,334 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\pymysql\times.py first seen with mtime 1714355564.9327886
DEBUG 2024-08-21 22:17:01,334 autoreload File D:\Anaconda\Lib\site-packages\markdown\serializers.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:17:01,334 autoreload File D:\Anaconda\Lib\_markupbase.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,335 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\loader_tags.py first seen with mtime 1712542632.954772
DEBUG 2024-08-21 22:17:01,335 autoreload File D:\Anaconda\Lib\logging\handlers.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,335 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\messages\apps.py first seen with mtime 1712542631.4237304
DEBUG 2024-08-21 22:17:01,336 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1712542629.4350517
DEBUG 2024-08-21 22:17:01,336 autoreload File D:\Anaconda\Lib\asyncio\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,336 autoreload File D:\Anaconda\Lib\site-packages\docutils\languages\__init__.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,336 autoreload File D:\Anaconda\Lib\email\_parseaddr.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,337 autoreload File D:\Anaconda\Lib\asyncio\taskgroups.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,337 autoreload File D:\Anaconda\Lib\site-packages\chardet\__init__.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,337 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\urls\base.py first seen with mtime 1712542632.9917166
DEBUG 2024-08-21 22:17:01,337 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\fields\json.py first seen with mtime 1712542632.7819097
DEBUG 2024-08-21 22:17:01,338 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\filters\tokens.py first seen with mtime 1712133554.2407725
DEBUG 2024-08-21 22:17:01,338 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\urls\conf.py first seen with mtime 1712542632.9927413
DEBUG 2024-08-21 22:17:01,338 autoreload File D:\Anaconda\Lib\_compat_pickle.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,338 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\signals.py first seen with mtime 1712542632.77591
DEBUG 2024-08-21 22:17:01,339 autoreload File D:\Anaconda\Lib\ctypes\wintypes.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,339 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\models.py first seen with mtime 1712542629.7549465
DEBUG 2024-08-21 22:17:01,339 autoreload File D:\Anaconda\Lib\site-packages\urllib3\contrib\_appengine_environ.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:17:01,339 autoreload File D:\Anaconda\Lib\email\mime\text.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,340 autoreload File D:\Anaconda\Lib\site-packages\yaml\events.py first seen with mtime 1676432529.0
DEBUG 2024-08-21 22:17:01,340 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\models.py first seen with mtime 1712542630.0873263
DEBUG 2024-08-21 22:17:01,340 autoreload File D:\Anaconda\Lib\importlib\resources\abc.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,341 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\mediatypes.py first seen with mtime 1714200333.561646
DEBUG 2024-08-21 22:17:01,341 autoreload File D:\Anaconda\Lib\email\iterators.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,341 autoreload File D:\Anaconda\Lib\site-packages\docutils\parsers\rst\roles.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,341 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\deletion.py first seen with mtime 1712542632.7659185
DEBUG 2024-08-21 22:17:01,342 autoreload File D:\Anaconda\Lib\json\scanner.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,342 autoreload File D:\Anaconda\Lib\urllib\response.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,343 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1712542630.377422
DEBUG 2024-08-21 22:17:01,343 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admindocs\utils.py first seen with mtime 1712542629.4509315
DEBUG 2024-08-21 22:17:01,343 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\storage\memory.py first seen with mtime 1712542632.5987065
DEBUG 2024-08-21 22:17:01,344 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\__init__.py first seen with mtime 1712542628.7007287
DEBUG 2024-08-21 22:17:01,344 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\x25519.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:17:01,345 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\index.html first seen with mtime 1724244057.105286
DEBUG 2024-08-21 22:17:01,345 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static first seen with mtime 1724227504.759293
DEBUG 2024-08-21 22:17:01,346 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static\css first seen with mtime 1724244057.1224382
DEBUG 2024-08-21 22:17:01,346 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static\favicon.ico first seen with mtime 1724227504.4190223
DEBUG 2024-08-21 22:17:01,347 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static\img first seen with mtime 1724227504.4750957
DEBUG 2024-08-21 22:17:01,347 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static\jpg first seen with mtime 1724227504.705652
DEBUG 2024-08-21 22:17:01,348 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static\js first seen with mtime 1724244057.1357896
DEBUG 2024-08-21 22:17:01,348 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static\png first seen with mtime 1724227504.7693193
DEBUG 2024-08-21 22:17:01,350 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static\css\element-plus-B7KRc7vi.css first seen with mtime 1724227504.416929
DEBUG 2024-08-21 22:17:01,350 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\..\frontend\dist\static\css\index-CnfBV5Gj.css first seen with mtime 1724244057.1224382
